FipsCountyCode,28157,Wilkinson,"(N'FipsCountyCode', N'28157', N'Wilkinson'),"
FipsCountyCode,28159,Winston,"(N'FipsCountyCode', N'28159', N'Winston'),"
FipsCountyCode,28161,Yalobusha,"(N'FipsCountyCode', N'28161', N'Yalobusha'),"
FipsCountyCode,28163,Yazoo,"(N'FipsCountyCode', N'28163', N'Yazoo'),"
FipsCountyCode,29001,Adair,"(N'FipsCountyCode', N'29001', N'Adair'),"
FipsCountyCode,29003,Andrew,"(N'FipsCountyCode', N'29003', N'Andrew'),"
FipsCountyCode,29005,Atchison,"(N'FipsCountyCode', N'29005', N'Atchison'),"
FipsCountyCode,29007,Audrain,"(N'FipsCountyCode', N'29007', N'Audrain'),"
FipsCountyCode,29009,Barry,"(N'FipsCountyCode', N'29009', N'Barry'),"
FipsCountyCode,29011,Barton,"(N'FipsCountyCode', N'29011', N'Barton'),"
FipsCountyCode,29013,Bates,"(N'FipsCountyCode', N'29013', N'Bates'),"
FipsCountyCode,29015,Benton,"(N'FipsCountyCode', N'29015', N'Benton'),"
FipsCountyCode,29017,Bollinger,"(N'FipsCountyCode', N'29017', N'Bollinger'),"
FipsCountyCode,29019,Boone,"(N'FipsCountyCode', N'29019', N'Boone'),"
FipsCountyCode,29021,Buchanan,"(N'FipsCountyCode', N'29021', N'Buchanan'),"
FipsCountyCode,29023,Butler,"(N'FipsCountyCode', N'29023', N'Butler'),"
FipsCountyCode,29025,Caldwell,"(N'FipsCountyCode', N'29025', N'Caldwell'),"
FipsCountyCode,29027,Callaway,"(N'FipsCountyCode', N'29027', N'Callaway'),"
FipsCountyCode,29029,Camden,"(N'FipsCountyCode', N'29029', N'Camden'),"
FipsCountyCode,29031,Cape Girardeau,"(N'FipsCountyCode', N'29031', N'Cape Girardeau'),"
FipsCountyCode,29033,Carroll,"(N'FipsCountyCode', N'29033', N'Carroll'),"
FipsCountyCode,29035,Carter,"(N'FipsCountyCode', N'29035', N'Carter'),"
FipsCountyCode,29037,Cass,"(N'FipsCountyCode', N'29037', N'Cass'),"
FipsCountyCode,29039,Cedar,"(N'FipsCountyCode', N'29039', N'Cedar'),"
FipsCountyCode,29041,Chariton,"(N'FipsCountyCode', N'29041', N'Chariton'),"
FipsCountyCode,29043,Christian,"(N'FipsCountyCode', N'29043', N'Christian'),"
FipsCountyCode,29045,Clark,"(N'FipsCountyCode', N'29045', N'Clark'),"
FipsCountyCode,29047,Clay,"(N'FipsCountyCode', N'29047', N'Clay'),"
FipsCountyCode,29049,Clinton,"(N'FipsCountyCode', N'29049', N'Clinton'),"
FipsCountyCode,29051,Cole,"(N'FipsCountyCode', N'29051', N'Cole'),"
FipsCountyCode,29053,Cooper,"(N'FipsCountyCode', N'29053', N'Cooper'),"
FipsCountyCode,29055,Crawford,"(N'FipsCountyCode', N'29055', N'Crawford'),"
FipsCountyCode,29057,Dade,"(N'FipsCountyCode', N'29057', N'Dade'),"
FipsCountyCode,29059,Dallas,"(N'FipsCountyCode', N'29059', N'Dallas'),"
FipsCountyCode,29061,Daviess,"(N'FipsCountyCode', N'29061', N'Daviess'),"
FipsCountyCode,29063,Dekalb,"(N'FipsCountyCode', N'29063', N'Dekalb'),"
FipsCountyCode,29065,Dent,"(N'FipsCountyCode', N'29065', N'Dent'),"
FipsCountyCode,29067,Douglas,"(N'FipsCountyCode', N'29067', N'Douglas'),"
FipsCountyCode,29069,Dunklin,"(N'FipsCountyCode', N'29069', N'Dunklin'),"
FipsCountyCode,29071,Franklin,"(N'FipsCountyCode', N'29071', N'Franklin'),"
FipsCountyCode,29073,Gasconade,"(N'FipsCountyCode', N'29073', N'Gasconade'),"
FipsCountyCode,29075,Gentry,"(N'FipsCountyCode', N'29075', N'Gentry'),"
FipsCountyCode,29077,Greene,"(N'FipsCountyCode', N'29077', N'Greene'),"
FipsCountyCode,29079,Grundy,"(N'FipsCountyCode', N'29079', N'Grundy'),"
FipsCountyCode,29081,Harrison,"(N'FipsCountyCode', N'29081', N'Harrison'),"
FipsCountyCode,29083,Henry,"(N'FipsCountyCode', N'29083', N'Henry'),"
FipsCountyCode,29085,Hickory,"(N'FipsCountyCode', N'29085', N'Hickory'),"
FipsCountyCode,29087,Holt,"(N'FipsCountyCode', N'29087', N'Holt'),"
FipsCountyCode,29089,Howard,"(N'FipsCountyCode', N'29089', N'Howard'),"
FipsCountyCode,29091,Howell,"(N'FipsCountyCode', N'29091', N'Howell'),"
FipsCountyCode,29093,Iron,"(N'FipsCountyCode', N'29093', N'Iron'),"
FipsCountyCode,29095,Jackson,"(N'FipsCountyCode', N'29095', N'Jackson'),"
FipsCountyCode,29097,Jasper,"(N'FipsCountyCode', N'29097', N'Jasper'),"
FipsCountyCode,29099,Jefferson,"(N'FipsCountyCode', N'29099', N'Jefferson'),"
FipsCountyCode,29101,Johnson,"(N'FipsCountyCode', N'29101', N'Johnson'),"
FipsCountyCode,29103,Knox,"(N'FipsCountyCode', N'29103', N'Knox'),"
FipsCountyCode,29105,Laclede,"(N'FipsCountyCode', N'29105', N'Laclede'),"
FipsCountyCode,29107,Lafayette,"(N'FipsCountyCode', N'29107', N'Lafayette'),"
FipsCountyCode,29109,Lawrence,"(N'FipsCountyCode', N'29109', N'Lawrence'),"
FipsCountyCode,29111,Lewis,"(N'FipsCountyCode', N'29111', N'Lewis'),"
FipsCountyCode,29113,Lincoln,"(N'FipsCountyCode', N'29113', N'Lincoln'),"
FipsCountyCode,29115,Linn,"(N'FipsCountyCode', N'29115', N'Linn'),"
FipsCountyCode,29117,Livingston,"(N'FipsCountyCode', N'29117', N'Livingston'),"
FipsCountyCode,29119,Mcdonald,"(N'FipsCountyCode', N'29119', N'Mcdonald'),"
FipsCountyCode,29121,Macon,"(N'FipsCountyCode', N'29121', N'Macon'),"
FipsCountyCode,29123,Madison,"(N'FipsCountyCode', N'29123', N'Madison'),"
FipsCountyCode,29125,Maries,"(N'FipsCountyCode', N'29125', N'Maries'),"
FipsCountyCode,29127,Marion,"(N'FipsCountyCode', N'29127', N'Marion'),"
FipsCountyCode,29129,Mercer,"(N'FipsCountyCode', N'29129', N'Mercer'),"
FipsCountyCode,29131,Miller,"(N'FipsCountyCode', N'29131', N'Miller'),"
FipsCountyCode,29133,Mississippi,"(N'FipsCountyCode', N'29133', N'Mississippi'),"
FipsCountyCode,29135,Moniteau,"(N'FipsCountyCode', N'29135', N'Moniteau'),"
FipsCountyCode,29137,Monroe,"(N'FipsCountyCode', N'29137', N'Monroe'),"
FipsCountyCode,29139,Montgomery,"(N'FipsCountyCode', N'29139', N'Montgomery'),"
FipsCountyCode,29141,Morgan,"(N'FipsCountyCode', N'29141', N'Morgan'),"
FipsCountyCode,29143,New Madrid,"(N'FipsCountyCode', N'29143', N'New Madrid'),"
FipsCountyCode,29145,Newton,"(N'FipsCountyCode', N'29145', N'Newton'),"
FipsCountyCode,29147,Nodaway,"(N'FipsCountyCode', N'29147', N'Nodaway'),"
FipsCountyCode,29149,Oregon,"(N'FipsCountyCode', N'29149', N'Oregon'),"
FipsCountyCode,29151,Osage,"(N'FipsCountyCode', N'29151', N'Osage'),"
FipsCountyCode,29153,Ozark,"(N'FipsCountyCode', N'29153', N'Ozark'),"
FipsCountyCode,29155,Pemiscot,"(N'FipsCountyCode', N'29155', N'Pemiscot'),"
FipsCountyCode,29157,Perry,"(N'FipsCountyCode', N'29157', N'Perry'),"
FipsCountyCode,29159,Pettis,"(N'FipsCountyCode', N'29159', N'Pettis'),"
FipsCountyCode,29161,Phelps,"(N'FipsCountyCode', N'29161', N'Phelps'),"
FipsCountyCode,29163,Pike,"(N'FipsCountyCode', N'29163', N'Pike'),"
FipsCountyCode,29165,Platte,"(N'FipsCountyCode', N'29165', N'Platte'),"
FipsCountyCode,29167,Polk,"(N'FipsCountyCode', N'29167', N'Polk'),"
FipsCountyCode,29169,Pulaski,"(N'FipsCountyCode', N'29169', N'Pulaski'),"
FipsCountyCode,29171,Putnam,"(N'FipsCountyCode', N'29171', N'Putnam'),"
FipsCountyCode,29173,Ralls,"(N'FipsCountyCode', N'29173', N'Ralls'),"
FipsCountyCode,29175,Randolph,"(N'FipsCountyCode', N'29175', N'Randolph'),"
FipsCountyCode,29177,Ray,"(N'FipsCountyCode', N'29177', N'Ray'),"
FipsCountyCode,29179,Reynolds,"(N'FipsCountyCode', N'29179', N'Reynolds'),"
FipsCountyCode,29181,Ripley,"(N'FipsCountyCode', N'29181', N'Ripley'),"
FipsCountyCode,29183,St Charles,"(N'FipsCountyCode', N'29183', N'St Charles'),"
FipsCountyCode,29185,St Clair,"(N'FipsCountyCode', N'29185', N'St Clair'),"
FipsCountyCode,29186,Ste Genevieve,"(N'FipsCountyCode', N'29186', N'Ste Genevieve'),"
FipsCountyCode,29187,St Francois,"(N'FipsCountyCode', N'29187', N'St Francois'),"
FipsCountyCode,29189,St Louis,"(N'FipsCountyCode', N'29189', N'St Louis'),"
FipsCountyCode,29195,Saline,"(N'FipsCountyCode', N'29195', N'Saline'),"
FipsCountyCode,29197,Schuyler,"(N'FipsCountyCode', N'29197', N'Schuyler'),"
FipsCountyCode,29199,Scotland,"(N'FipsCountyCode', N'29199', N'Scotland'),"
FipsCountyCode,29201,Scott,"(N'FipsCountyCode', N'29201', N'Scott'),"
FipsCountyCode,29203,Shannon,"(N'FipsCountyCode', N'29203', N'Shannon'),"
FipsCountyCode,29205,Shelby,"(N'FipsCountyCode', N'29205', N'Shelby'),"
FipsCountyCode,29207,Stoddard,"(N'FipsCountyCode', N'29207', N'Stoddard'),"
FipsCountyCode,29209,Stone,"(N'FipsCountyCode', N'29209', N'Stone'),"
FipsCountyCode,29211,Sullivan,"(N'FipsCountyCode', N'29211', N'Sullivan'),"
FipsCountyCode,29213,Taney,"(N'FipsCountyCode', N'29213', N'Taney'),"
FipsCountyCode,29215,Texas,"(N'FipsCountyCode', N'29215', N'Texas'),"
FipsCountyCode,29217,Vernon,"(N'FipsCountyCode', N'29217', N'Vernon'),"
FipsCountyCode,29219,Warren,"(N'FipsCountyCode', N'29219', N'Warren'),"
FipsCountyCode,29221,Washington,"(N'FipsCountyCode', N'29221', N'Washington'),"
FipsCountyCode,29223,Wayne,"(N'FipsCountyCode', N'29223', N'Wayne'),"
FipsCountyCode,29225,Webster,"(N'FipsCountyCode', N'29225', N'Webster'),"
FipsCountyCode,29227,Worth,"(N'FipsCountyCode', N'29227', N'Worth'),"
FipsCountyCode,29229,Wright,"(N'FipsCountyCode', N'29229', N'Wright'),"
FipsCountyCode,29510,St Louis City,"(N'FipsCountyCode', N'29510', N'St Louis City'),"
FipsCountyCode,30001,Beaverhead,"(N'FipsCountyCode', N'30001', N'Beaverhead'),"
FipsCountyCode,30003,Big Horn,"(N'FipsCountyCode', N'30003', N'Big Horn'),"
FipsCountyCode,30005,Blaine,"(N'FipsCountyCode', N'30005', N'Blaine'),"
FipsCountyCode,30007,Broadwater,"(N'FipsCountyCode', N'30007', N'Broadwater'),"
FipsCountyCode,30009,Carbon,"(N'FipsCountyCode', N'30009', N'Carbon'),"
FipsCountyCode,30011,Carter,"(N'FipsCountyCode', N'30011', N'Carter'),"
FipsCountyCode,30013,Cascade,"(N'FipsCountyCode', N'30013', N'Cascade'),"
FipsCountyCode,30015,Chouteau,"(N'FipsCountyCode', N'30015', N'Chouteau'),"
FipsCountyCode,30017,Custer,"(N'FipsCountyCode', N'30017', N'Custer'),"
FipsCountyCode,30019,Daniels,"(N'FipsCountyCode', N'30019', N'Daniels'),"
FipsCountyCode,30021,Dawson,"(N'FipsCountyCode', N'30021', N'Dawson'),"
FipsCountyCode,30023,Deer Lodge,"(N'FipsCountyCode', N'30023', N'Deer Lodge'),"
FipsCountyCode,30025,Fallon,"(N'FipsCountyCode', N'30025', N'Fallon'),"
FipsCountyCode,30027,Fergus,"(N'FipsCountyCode', N'30027', N'Fergus'),"
FipsCountyCode,30029,Flathead,"(N'FipsCountyCode', N'30029', N'Flathead'),"
FipsCountyCode,30031,Gallatin,"(N'FipsCountyCode', N'30031', N'Gallatin'),"
FipsCountyCode,30033,Garfield,"(N'FipsCountyCode', N'30033', N'Garfield'),"
FipsCountyCode,30035,Glacier,"(N'FipsCountyCode', N'30035', N'Glacier'),"
FipsCountyCode,30037,Golden Valley,"(N'FipsCountyCode', N'30037', N'Golden Valley'),"
FipsCountyCode,30039,Granite,"(N'FipsCountyCode', N'30039', N'Granite'),"
FipsCountyCode,30041,Hill,"(N'FipsCountyCode', N'30041', N'Hill'),"
FipsCountyCode,30043,Jefferson,"(N'FipsCountyCode', N'30043', N'Jefferson'),"
FipsCountyCode,30045,Judith Basin,"(N'FipsCountyCode', N'30045', N'Judith Basin'),"
FipsCountyCode,30047,Lake,"(N'FipsCountyCode', N'30047', N'Lake'),"
FipsCountyCode,30049,Lewis and Clark,"(N'FipsCountyCode', N'30049', N'Lewis and Clark'),"
FipsCountyCode,30051,Liberty,"(N'FipsCountyCode', N'30051', N'Liberty'),"
FipsCountyCode,30053,Lincoln,"(N'FipsCountyCode', N'30053', N'Lincoln'),"
FipsCountyCode,30055,McCone,"(N'FipsCountyCode', N'30055', N'McCone'),"
FipsCountyCode,30057,Madison,"(N'FipsCountyCode', N'30057', N'Madison'),"
FipsCountyCode,30059,Meagher,"(N'FipsCountyCode', N'30059', N'Meagher'),"
FipsCountyCode,30061,Mineral,"(N'FipsCountyCode', N'30061', N'Mineral'),"
FipsCountyCode,30063,Missoula,"(N'FipsCountyCode', N'30063', N'Missoula'),"
FipsCountyCode,30065,Musselshell,"(N'FipsCountyCode', N'30065', N'Musselshell'),"
FipsCountyCode,30067,Park,"(N'FipsCountyCode', N'30067', N'Park'),"
FipsCountyCode,30069,Petroleum,"(N'FipsCountyCode', N'30069', N'Petroleum'),"
FipsCountyCode,30071,Phillips,"(N'FipsCountyCode', N'30071', N'Phillips'),"
FipsCountyCode,30073,Pondera,"(N'FipsCountyCode', N'30073', N'Pondera'),"
FipsCountyCode,30075,Powder River,"(N'FipsCountyCode', N'30075', N'Powder River'),"
FipsCountyCode,30077,Powell,"(N'FipsCountyCode', N'30077', N'Powell'),"
FipsCountyCode,30079,Prairie,"(N'FipsCountyCode', N'30079', N'Prairie'),"
FipsCountyCode,30081,Ravalli,"(N'FipsCountyCode', N'30081', N'Ravalli'),"
FipsCountyCode,30083,Richland,"(N'FipsCountyCode', N'30083', N'Richland'),"
FipsCountyCode,30085,Roosevelt,"(N'FipsCountyCode', N'30085', N'Roosevelt'),"
FipsCountyCode,30087,Rosebud,"(N'FipsCountyCode', N'30087', N'Rosebud'),"
FipsCountyCode,30089,Sanders,"(N'FipsCountyCode', N'30089', N'Sanders'),"
FipsCountyCode,30091,Sheridan,"(N'FipsCountyCode', N'30091', N'Sheridan'),"
FipsCountyCode,30093,Silver Bow,"(N'FipsCountyCode', N'30093', N'Silver Bow'),"
FipsCountyCode,30095,Stillwater,"(N'FipsCountyCode', N'30095', N'Stillwater'),"
FipsCountyCode,30097,Sweet Grass,"(N'FipsCountyCode', N'30097', N'Sweet Grass'),"
FipsCountyCode,30099,Teton,"(N'FipsCountyCode', N'30099', N'Teton'),"
FipsCountyCode,30101,Toole,"(N'FipsCountyCode', N'30101', N'Toole'),"
FipsCountyCode,30103,Treasure,"(N'FipsCountyCode', N'30103', N'Treasure'),"
FipsCountyCode,30105,Valley,"(N'FipsCountyCode', N'30105', N'Valley'),"
FipsCountyCode,30107,Wheatland,"(N'FipsCountyCode', N'30107', N'Wheatland'),"
FipsCountyCode,30109,Wibaux,"(N'FipsCountyCode', N'30109', N'Wibaux'),"
FipsCountyCode,30111,Yellowstone,"(N'FipsCountyCode', N'30111', N'Yellowstone'),"
FipsCountyCode,31001,Adams,"(N'FipsCountyCode', N'31001', N'Adams'),"
FipsCountyCode,31003,Antelope,"(N'FipsCountyCode', N'31003', N'Antelope'),"
FipsCountyCode,31005,Arthur,"(N'FipsCountyCode', N'31005', N'Arthur'),"
FipsCountyCode,31007,Banner,"(N'FipsCountyCode', N'31007', N'Banner'),"
FipsCountyCode,31009,Blaine,"(N'FipsCountyCode', N'31009', N'Blaine'),"
FipsCountyCode,31011,Boone,"(N'FipsCountyCode', N'31011', N'Boone'),"
FipsCountyCode,31013,Box Butte,"(N'FipsCountyCode', N'31013', N'Box Butte'),"
FipsCountyCode,31015,Boyd,"(N'FipsCountyCode', N'31015', N'Boyd'),"
FipsCountyCode,31017,Brown,"(N'FipsCountyCode', N'31017', N'Brown'),"
FipsCountyCode,31019,Buffalo,"(N'FipsCountyCode', N'31019', N'Buffalo'),"
FipsCountyCode,31021,Burt,"(N'FipsCountyCode', N'31021', N'Burt'),"
FipsCountyCode,31023,Butler,"(N'FipsCountyCode', N'31023', N'Butler'),"
FipsCountyCode,31025,Cass,"(N'FipsCountyCode', N'31025', N'Cass'),"
FipsCountyCode,31027,Cedar,"(N'FipsCountyCode', N'31027', N'Cedar'),"
FipsCountyCode,31029,Chase,"(N'FipsCountyCode', N'31029', N'Chase'),"
FipsCountyCode,31031,Cherry,"(N'FipsCountyCode', N'31031', N'Cherry'),"
FipsCountyCode,31033,Cheyenne,"(N'FipsCountyCode', N'31033', N'Cheyenne'),"
FipsCountyCode,31035,Clay,"(N'FipsCountyCode', N'31035', N'Clay'),"
FipsCountyCode,31037,Colfax,"(N'FipsCountyCode', N'31037', N'Colfax'),"
FipsCountyCode,31039,Cuming,"(N'FipsCountyCode', N'31039', N'Cuming'),"
FipsCountyCode,31041,Custer,"(N'FipsCountyCode', N'31041', N'Custer'),"
FipsCountyCode,31043,Dakota,"(N'FipsCountyCode', N'31043', N'Dakota'),"
FipsCountyCode,31045,Dawes,"(N'FipsCountyCode', N'31045', N'Dawes'),"
FipsCountyCode,31047,Dawson,"(N'FipsCountyCode', N'31047', N'Dawson'),"
FipsCountyCode,31049,Deuel,"(N'FipsCountyCode', N'31049', N'Deuel'),"
FipsCountyCode,31051,Dixon,"(N'FipsCountyCode', N'31051', N'Dixon'),"
FipsCountyCode,31053,Dodge,"(N'FipsCountyCode', N'31053', N'Dodge'),"
FipsCountyCode,31055,Douglas,"(N'FipsCountyCode', N'31055', N'Douglas'),"
FipsCountyCode,31057,Dundy,"(N'FipsCountyCode', N'31057', N'Dundy'),"
FipsCountyCode,31059,Fillmore,"(N'FipsCountyCode', N'31059', N'Fillmore'),"
FipsCountyCode,31061,Franklin,"(N'FipsCountyCode', N'31061', N'Franklin'),"
FipsCountyCode,31063,Frontier,"(N'FipsCountyCode', N'31063', N'Frontier'),"
FipsCountyCode,31065,Furnas,"(N'FipsCountyCode', N'31065', N'Furnas'),"
FipsCountyCode,31067,Gage,"(N'FipsCountyCode', N'31067', N'Gage'),"
FipsCountyCode,31069,Garden,"(N'FipsCountyCode', N'31069', N'Garden'),"
FipsCountyCode,31071,Garfield,"(N'FipsCountyCode', N'31071', N'Garfield'),"
FipsCountyCode,31073,Gosper,"(N'FipsCountyCode', N'31073', N'Gosper'),"
FipsCountyCode,31075,Grant,"(N'FipsCountyCode', N'31075', N'Grant'),"
FipsCountyCode,31077,Greeley,"(N'FipsCountyCode', N'31077', N'Greeley'),"
FipsCountyCode,31079,Hall,"(N'FipsCountyCode', N'31079', N'Hall'),"
FipsCountyCode,31081,Hamilton,"(N'FipsCountyCode', N'31081', N'Hamilton'),"
FipsCountyCode,31083,Harlan,"(N'FipsCountyCode', N'31083', N'Harlan'),"
FipsCountyCode,31085,Hayes,"(N'FipsCountyCode', N'31085', N'Hayes'),"
FipsCountyCode,31087,Hitchcock,"(N'FipsCountyCode', N'31087', N'Hitchcock'),"
FipsCountyCode,31089,Holt,"(N'FipsCountyCode', N'31089', N'Holt'),"
FipsCountyCode,31091,Hooker,"(N'FipsCountyCode', N'31091', N'Hooker'),"
FipsCountyCode,31093,Howard,"(N'FipsCountyCode', N'31093', N'Howard'),"
FipsCountyCode,31095,Jefferson,"(N'FipsCountyCode', N'31095', N'Jefferson'),"
FipsCountyCode,31097,Johnson,"(N'FipsCountyCode', N'31097', N'Johnson'),"
FipsCountyCode,31099,Kearney,"(N'FipsCountyCode', N'31099', N'Kearney'),"
FipsCountyCode,31101,Keith,"(N'FipsCountyCode', N'31101', N'Keith'),"
FipsCountyCode,31103,Keya Paha,"(N'FipsCountyCode', N'31103', N'Keya Paha'),"
FipsCountyCode,31105,Kimball,"(N'FipsCountyCode', N'31105', N'Kimball'),"
FipsCountyCode,31107,Knox,"(N'FipsCountyCode', N'31107', N'Knox'),"
FipsCountyCode,31109,Lancaster,"(N'FipsCountyCode', N'31109', N'Lancaster'),"
FipsCountyCode,31111,Lincoln,"(N'FipsCountyCode', N'31111', N'Lincoln'),"
FipsCountyCode,31113,Logan,"(N'FipsCountyCode', N'31113', N'Logan'),"
FipsCountyCode,31115,Loup,"(N'FipsCountyCode', N'31115', N'Loup'),"
FipsCountyCode,31117,McPherson,"(N'FipsCountyCode', N'31117', N'McPherson'),"
FipsCountyCode,31119,Madison,"(N'FipsCountyCode', N'31119', N'Madison'),"
FipsCountyCode,31121,Merrick,"(N'FipsCountyCode', N'31121', N'Merrick'),"
FipsCountyCode,31123,Morrill,"(N'FipsCountyCode', N'31123', N'Morrill'),"
FipsCountyCode,31125,Nance,"(N'FipsCountyCode', N'31125', N'Nance'),"
FipsCountyCode,31127,Nemaha,"(N'FipsCountyCode', N'31127', N'Nemaha'),"
FipsCountyCode,31129,Nuckolls,"(N'FipsCountyCode', N'31129', N'Nuckolls'),"
FipsCountyCode,31131,Otoe,"(N'FipsCountyCode', N'31131', N'Otoe'),"
FipsCountyCode,31133,Pawnee,"(N'FipsCountyCode', N'31133', N'Pawnee'),"
FipsCountyCode,31135,Perkins,"(N'FipsCountyCode', N'31135', N'Perkins'),"
FipsCountyCode,31137,Phelps,"(N'FipsCountyCode', N'31137', N'Phelps'),"
FipsCountyCode,31139,Pierce,"(N'FipsCountyCode', N'31139', N'Pierce'),"
FipsCountyCode,31141,Platte,"(N'FipsCountyCode', N'31141', N'Platte'),"
FipsCountyCode,31143,Polk,"(N'FipsCountyCode', N'31143', N'Polk'),"
FipsCountyCode,31145,Red Willow,"(N'FipsCountyCode', N'31145', N'Red Willow'),"
FipsCountyCode,31147,Richardson,"(N'FipsCountyCode', N'31147', N'Richardson'),"
FipsCountyCode,31149,Rock,"(N'FipsCountyCode', N'31149', N'Rock'),"
FipsCountyCode,31151,Saline,"(N'FipsCountyCode', N'31151', N'Saline'),"
FipsCountyCode,31153,Sarpy,"(N'FipsCountyCode', N'31153', N'Sarpy'),"
FipsCountyCode,31155,Saunders,"(N'FipsCountyCode', N'31155', N'Saunders'),"
FipsCountyCode,31157,Scotts Bluff,"(N'FipsCountyCode', N'31157', N'Scotts Bluff'),"
FipsCountyCode,31159,Seward,"(N'FipsCountyCode', N'31159', N'Seward'),"
FipsCountyCode,31161,Sheridan,"(N'FipsCountyCode', N'31161', N'Sheridan'),"
FipsCountyCode,31163,Sherman,"(N'FipsCountyCode', N'31163', N'Sherman'),"
FipsCountyCode,31165,Sioux,"(N'FipsCountyCode', N'31165', N'Sioux'),"
FipsCountyCode,31167,Stanton,"(N'FipsCountyCode', N'31167', N'Stanton'),"
FipsCountyCode,31169,Thayer,"(N'FipsCountyCode', N'31169', N'Thayer'),"
FipsCountyCode,31171,Thomas,"(N'FipsCountyCode', N'31171', N'Thomas'),"
FipsCountyCode,31173,Thurston,"(N'FipsCountyCode', N'31173', N'Thurston'),"
FipsCountyCode,31175,Valley,"(N'FipsCountyCode', N'31175', N'Valley'),"
FipsCountyCode,31177,Washington,"(N'FipsCountyCode', N'31177', N'Washington'),"
FipsCountyCode,31179,Wayne,"(N'FipsCountyCode', N'31179', N'Wayne'),"
FipsCountyCode,31181,Webster,"(N'FipsCountyCode', N'31181', N'Webster'),"
FipsCountyCode,31183,Wheeler,"(N'FipsCountyCode', N'31183', N'Wheeler'),"
FipsCountyCode,31185,York,"(N'FipsCountyCode', N'31185', N'York'),"
FipsCountyCode,32001,Churchill,"(N'FipsCountyCode', N'32001', N'Churchill'),"
FipsCountyCode,32003,Clark,"(N'FipsCountyCode', N'32003', N'Clark'),"
FipsCountyCode,32005,Douglas,"(N'FipsCountyCode', N'32005', N'Douglas'),"
FipsCountyCode,32007,Elko,"(N'FipsCountyCode', N'32007', N'Elko'),"
FipsCountyCode,32009,Esmeralda,"(N'FipsCountyCode', N'32009', N'Esmeralda'),"
FipsCountyCode,32011,Eureka,"(N'FipsCountyCode', N'32011', N'Eureka'),"
FipsCountyCode,32013,Humboldt,"(N'FipsCountyCode', N'32013', N'Humboldt'),"
FipsCountyCode,32015,Lander,"(N'FipsCountyCode', N'32015', N'Lander'),"
FipsCountyCode,32017,Lincoln,"(N'FipsCountyCode', N'32017', N'Lincoln'),"
FipsCountyCode,32019,Lyon,"(N'FipsCountyCode', N'32019', N'Lyon'),"
FipsCountyCode,32021,Mineral,"(N'FipsCountyCode', N'32021', N'Mineral'),"
FipsCountyCode,32023,Nye,"(N'FipsCountyCode', N'32023', N'Nye'),"
FipsCountyCode,32027,Pershing,"(N'FipsCountyCode', N'32027', N'Pershing'),"
FipsCountyCode,32029,Storey,"(N'FipsCountyCode', N'32029', N'Storey'),"
FipsCountyCode,32031,Washoe,"(N'FipsCountyCode', N'32031', N'Washoe'),"
FipsCountyCode,32033,White Pine,"(N'FipsCountyCode', N'32033', N'White Pine'),"
FipsCountyCode,32510,Carson City,"(N'FipsCountyCode', N'32510', N'Carson City'),"
FipsCountyCode,33001,Belknap,"(N'FipsCountyCode', N'33001', N'Belknap'),"
FipsCountyCode,33003,Carroll,"(N'FipsCountyCode', N'33003', N'Carroll'),"
FipsCountyCode,33005,Cheshire,"(N'FipsCountyCode', N'33005', N'Cheshire'),"
FipsCountyCode,33007,Coos,"(N'FipsCountyCode', N'33007', N'Coos'),"
FipsCountyCode,33009,Grafton,"(N'FipsCountyCode', N'33009', N'Grafton'),"
FipsCountyCode,33011,Hillsborough,"(N'FipsCountyCode', N'33011', N'Hillsborough'),"
FipsCountyCode,33013,Merrimack,"(N'FipsCountyCode', N'33013', N'Merrimack'),"
FipsCountyCode,33015,Rockingham,"(N'FipsCountyCode', N'33015', N'Rockingham'),"
FipsCountyCode,33017,Strafford,"(N'FipsCountyCode', N'33017', N'Strafford'),"
FipsCountyCode,33019,Sullivan,"(N'FipsCountyCode', N'33019', N'Sullivan'),"
FipsCountyCode,34001,Atlantic,"(N'FipsCountyCode', N'34001', N'Atlantic'),"
FipsCountyCode,34003,Bergen,"(N'FipsCountyCode', N'34003', N'Bergen'),"
FipsCountyCode,34005,Burlington,"(N'FipsCountyCode', N'34005', N'Burlington'),"
FipsCountyCode,34007,Camden,"(N'FipsCountyCode', N'34007', N'Camden'),"
FipsCountyCode,34009,Cape May,"(N'FipsCountyCode', N'34009', N'Cape May'),"
FipsCountyCode,34011,Cumberland,"(N'FipsCountyCode', N'34011', N'Cumberland'),"
FipsCountyCode,34013,Essex,"(N'FipsCountyCode', N'34013', N'Essex'),"
FipsCountyCode,34015,Gloucester,"(N'FipsCountyCode', N'34015', N'Gloucester'),"
FipsCountyCode,34017,Hudson,"(N'FipsCountyCode', N'34017', N'Hudson'),"
FipsCountyCode,34019,Hunterdon,"(N'FipsCountyCode', N'34019', N'Hunterdon'),"
FipsCountyCode,34021,Mercer,"(N'FipsCountyCode', N'34021', N'Mercer'),"
FipsCountyCode,34023,Middlesex,"(N'FipsCountyCode', N'34023', N'Middlesex'),"
FipsCountyCode,34025,Monmouth,"(N'FipsCountyCode', N'34025', N'Monmouth'),"
FipsCountyCode,34027,Morris,"(N'FipsCountyCode', N'34027', N'Morris'),"
FipsCountyCode,34029,Ocean,"(N'FipsCountyCode', N'34029', N'Ocean'),"
